testGroup,phase,iterations,pid,timestamp,time,latency
pingSingle,N/A,-1,p0g3,1522690202927,20:30:02.927,44
pingSingle,N/A,-1,p1g3,1522690203163,20:30:03.163,100
pingSingle,N/A,-1,p2g3,1522690203177,20:30:03.177,86
pingSingle,N/A,-1,p2g3,1522690203247,20:30:03.247,17
pingSingle,N/A,-1,p0g3,1522690203256,20:30:03.256,18
pingSingle,N/A,-1,p1g3,1522690203272,20:30:03.272,41
pingSingle,N/A,-1,p2g3,1522690203339,20:30:03.339,22
pingSingle,N/A,-1,p0g3,1522690203350,20:30:03.350,23
pingSingle,N/A,-1,p1g3,1522690203367,20:30:03.367,35
pingSingle,N/A,-1,p2g3,1522690203439,20:30:03.439,22
pingSingle,N/A,-1,p0g3,1522690203449,20:30:03.449,26
pingSingle,N/A,-1,p1g3,1522690203467,20:30:03.467,35
pingSingle,N/A,-1,p0g3,1522690203533,20:30:03.533,13
pingSingle,N/A,-1,p2g3,1522690203729,20:30:03.729,212
pingSingle,N/A,-1,p1g3,1522690203740,20:30:03.740,223
pingSingle,N/A,-1,p0g3,1522690203802,20:30:03.802,28
pingSingle,N/A,-1,p2g3,1522690203806,20:30:03.806,29
pingSingle,N/A,-1,p1g3,1522690203820,20:30:03.820,42
pingSingle,N/A,-1,p2g3,1522690203882,20:30:03.882,12
pingSingle,N/A,-1,p0g3,1522690203896,20:30:03.896,17
pingSingle,N/A,-1,p1g3,1522690203916,20:30:03.916,38
pingSingle,N/A,-1,p0g3,1522690203984,20:30:03.984,24
pingSingle,N/A,-1,p1g3,1522690203988,20:30:03.988,14
pingSingle,N/A,-1,p2g3,1522690204007,20:30:04.007,37
pingSingle,N/A,-1,p0g3,1522690204075,20:30:04.075,15
pingSingle,N/A,-1,p2g3,1522690204080,20:30:04.080,26
pingSingle,N/A,-1,p1g3,1522690204096,20:30:04.096,39
pingSingle,N/A,-1,p0g3,1522690204157,20:30:04.157,18
pingSingle,N/A,-1,p2g3,1522690204161,20:30:04.161,25
pingSingle,N/A,-1,p1g3,1522690204175,20:30:04.175,33
pingSingle,N/A,-1,p2g3,1522690204235,20:30:04.235,2
pingSingle,N/A,-1,p0g3,1522690204237,20:30:04.237,15
pingSingle,N/A,-1,p1g3,1522690204256,20:30:04.256,15
pingSingle,N/A,-1,p0g3,1522690204287,20:30:04.287,11
pingSingle,N/A,-1,p2g3,1522690204316,20:30:04.316,25
pingSingle,N/A,-1,p1g3,1522690204320,20:30:04.320,21
pingSingle,N/A,-1,p2g3,1522690204358,20:30:04.358,8
pingSingle,N/A,-1,p0g3,1522690204359,20:30:04.359,15
pingSingle,N/A,-1,p1g3,1522690204376,20:30:04.376,19
pingSingle,N/A,-1,p2g3,1522690204431,20:30:04.431,21
pingSingle,N/A,-1,p0g3,1522690204431,20:30:04.431,30
pingSingle,N/A,-1,p1g3,1522690204437,20:30:04.437,21
pingSingle,N/A,-1,p2g3,1522690204472,20:30:04.472,2
pingSingle,N/A,-1,p0g3,1522690204485,20:30:04.485,13
pingSingle,N/A,-1,p1g3,1522690204515,20:30:04.515,14
pingSingle,N/A,-1,p0g3,1522690204548,20:30:04.548,19
pingSingle,N/A,-1,p2g3,1522690204567,20:30:04.567,17
pingSingle,N/A,-1,p1g3,1522690204587,20:30:04.587,31
pingSingle,N/A,-1,p0g3,1522690204632,20:30:04.632,31
pingSingle,N/A,-1,p2g3,1522690204632,20:30:04.632,18
pingSingle,N/A,-1,p1g3,1522690204637,20:30:04.637,17
pingSingle,N/A,-1,p0g3,1522690204687,20:30:04.687,18
pingSingle,N/A,-1,p2g3,1522690204691,20:30:04.691,17
pingSingle,N/A,-1,p1g3,1522690204703,20:30:04.703,9
pingSingle,N/A,-1,p0g3,1522690204767,20:30:04.767,37
pingSingle,N/A,-1,p2g3,1522690204767,20:30:04.767,30
pingSingle,N/A,-1,p1g3,1522690204768,20:30:04.768,24
pingSingle,N/A,-1,p2g3,1522690204826,20:30:04.826,35
pingSingle,N/A,-1,p0g3,1522690204838,20:30:04.838,23
pingSingle,N/A,-1,p1g3,1522690204842,20:30:04.842,8
pingSingle,N/A,-1,p0g3,1522690204882,20:30:04.882,25
pingSingle,N/A,-1,p2g3,1522690205093,20:30:05.093,218
pingSingle,N/A,-1,p1g3,1522690205103,20:30:05.103,209
pingSingle,N/A,-1,p0g3,1522690205158,20:30:05.158,34
pingSingle,N/A,-1,p2g3,1522690205164,20:30:05.164,27
pingSingle,N/A,-1,p1g3,1522690205171,20:30:05.171,18
pingSingle,N/A,-1,p0g3,1522690205220,20:30:05.220,33
pingSingle,N/A,-1,p2g3,1522690205221,20:30:05.221,26
pingSingle,N/A,-1,p1g3,1522690205245,20:30:05.245,11
pingSingle,N/A,-1,p0g3,1522690205287,20:30:05.287,26
pingSingle,N/A,-1,p2g3,1522690205293,20:30:05.293,3
pingSingle,N/A,-1,p1g3,1522690205305,20:30:05.305,4
pingSingle,N/A,-1,p0g3,1522690205353,20:30:05.353,32
pingSingle,N/A,-1,p2g3,1522690205354,20:30:05.354,17
pingSingle,N/A,-1,p1g3,1522690205361,20:30:05.361,8
pingSingle,N/A,-1,p0g3,1522690205403,20:30:05.403,14
pingSingle,N/A,-1,p2g3,1522690205414,20:30:05.414,18
pingSingle,N/A,-1,p1g3,1522690205423,20:30:05.423,8
pingSingle,N/A,-1,p2g3,1522690205457,20:30:05.457,0
pingSingle,N/A,-1,p0g3,1522690205468,20:30:05.468,12
pingSingle,N/A,-1,p1g3,1522690205481,20:30:05.481,7
