testGroup,phase,iterations,pid,timestamp,time,latency
pingSingle,N/A,-1,/172.17.63.10_0,1522700978218,23:29:38.218,14
pingSingle,N/A,-1,/172.17.63.10_0,1522700978231,23:29:38.231,4
pingSingle,N/A,-1,/172.17.63.10_0,1522700978250,23:29:38.250,15
pingSingle,N/A,-1,/172.17.63.10_0,1522700978257,23:29:38.257,3
pingSingle,N/A,-1,/172.17.63.10_0,1522700978268,23:29:38.268,4
pingSingle,N/A,-1,/172.17.63.10_0,1522700978277,23:29:38.277,4
pingSingle,N/A,-1,/172.17.63.10_0,1522700978322,23:29:38.322,34
pingSingle,N/A,-1,/172.17.63.10_0,1522700978329,23:29:38.329,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978334,23:29:38.334,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978338,23:29:38.338,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978345,23:29:38.345,3
pingSingle,N/A,-1,/172.17.63.10_0,1522700978350,23:29:38.350,3
pingSingle,N/A,-1,/172.17.63.10_0,1522700978354,23:29:38.354,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978364,23:29:38.364,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978369,23:29:38.369,3
pingSingle,N/A,-1,/172.17.63.10_0,1522700978378,23:29:38.378,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978385,23:29:38.385,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978389,23:29:38.389,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978397,23:29:38.397,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978400,23:29:38.400,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978402,23:29:38.402,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978406,23:29:38.406,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978410,23:29:38.410,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978431,23:29:38.431,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978442,23:29:38.442,9
pingSingle,N/A,-1,/172.17.63.10_0,1522700978445,23:29:38.445,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978448,23:29:38.448,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978453,23:29:38.453,4
pingSingle,N/A,-1,/172.17.63.10_0,1522700978466,23:29:38.466,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978474,23:29:38.474,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978476,23:29:38.476,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978478,23:29:38.478,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978480,23:29:38.480,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978489,23:29:38.489,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978491,23:29:38.491,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978493,23:29:38.493,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978494,23:29:38.494,0
pingSingle,N/A,-1,/172.17.63.10_0,1522700978496,23:29:38.496,0
pingSingle,N/A,-1,/172.17.63.10_0,1522700978505,23:29:38.505,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978507,23:29:38.507,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978510,23:29:38.510,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978513,23:29:38.513,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978515,23:29:38.515,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978516,23:29:38.516,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978518,23:29:38.518,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978519,23:29:38.519,0
pingSingle,N/A,-1,/172.17.63.10_0,1522700978521,23:29:38.521,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978523,23:29:38.523,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978526,23:29:38.526,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978528,23:29:38.528,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978531,23:29:38.531,0
pingSingle,N/A,-1,/172.17.63.10_0,1522700978533,23:29:38.533,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978535,23:29:38.535,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978538,23:29:38.538,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978540,23:29:38.540,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978542,23:29:38.542,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978544,23:29:38.544,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978547,23:29:38.547,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978550,23:29:38.550,3
pingSingle,N/A,-1,/172.17.63.10_0,1522700978564,23:29:38.564,6
pingSingle,N/A,-1,/172.17.63.10_0,1522700978568,23:29:38.568,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978578,23:29:38.578,4
pingSingle,N/A,-1,/172.17.63.10_0,1522700978580,23:29:38.580,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978584,23:29:38.584,2
pingSingle,N/A,-1,/172.17.63.10_0,1522700978592,23:29:38.592,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978598,23:29:38.598,0
pingSingle,N/A,-1,/172.17.63.10_0,1522700978601,23:29:38.601,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978602,23:29:38.602,0
pingSingle,N/A,-1,/172.17.63.10_0,1522700978605,23:29:38.605,1
pingSingle,N/A,-1,/172.17.63.10_0,1522700978608,23:29:38.608,1
