testGroup,phase,iterations,pid,timestamp,time,latency
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978531,23:29:38.531,1
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978533,23:29:38.533,2
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978535,23:29:38.535,2
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978538,23:29:38.538,3
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978540,23:29:38.540,2
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978542,23:29:38.542,2
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978544,23:29:38.544,2
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978547,23:29:38.547,3
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978550,23:29:38.550,3
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978564,23:29:38.564,14
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978568,23:29:38.568,4
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978578,23:29:38.578,10
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978580,23:29:38.580,2
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978584,23:29:38.584,4
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978593,23:29:38.593,9
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978598,23:29:38.598,5
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978601,23:29:38.601,3
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978602,23:29:38.602,1
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978605,23:29:38.605,3
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978608,23:29:38.608,3
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978609,23:29:38.609,1
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978611,23:29:38.611,2
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978612,23:29:38.612,1
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978614,23:29:38.614,2
pingAllIntermediate,full-load,100,/172.17.63.10_0,1522700978615,23:29:38.615,1
