testGroup,phase,iterations,pid,timestamp,time,latency
pingAllIntermediate,full-load,100,p0g5,1522690206984,20:30:06.984,41
pingAllIntermediate,full-load,100,p0g5,1522690207038,20:30:07.038,54
pingAllIntermediate,full-load,100,p0g5,1522690207083,20:30:07.083,45
pingAllIntermediate,full-load,100,p0g5,1522690207127,20:30:07.127,44
pingAllIntermediate,full-load,100,p0g5,1522690207185,20:30:07.185,58
pingAllIntermediate,full-load,100,p0g5,1522690207238,20:30:07.238,53
pingAllIntermediate,full-load,100,p0g5,1522690207284,20:30:07.284,46
pingAllIntermediate,full-load,100,p0g5,1522690207324,20:30:07.324,40
pingAllIntermediate,full-load,100,p0g5,1522690207372,20:30:07.372,48
pingAllIntermediate,full-load,100,p0g5,1522690207438,20:30:07.438,66
pingAllIntermediate,full-load,100,p0g5,1522690207498,20:30:07.498,60
pingAllIntermediate,full-load,100,p0g5,1522690207543,20:30:07.543,45
pingAllIntermediate,full-load,100,p0g5,1522690207584,20:30:07.584,41
pingAllIntermediate,full-load,100,p0g5,1522690207653,20:30:07.653,69
pingAllIntermediate,full-load,100,p0g5,1522690207698,20:30:07.698,45
pingAllIntermediate,full-load,100,p0g5,1522690207741,20:30:07.741,43
pingAllIntermediate,full-load,100,p0g5,1522690207784,20:30:07.784,43
pingAllIntermediate,full-load,100,p0g5,1522690207824,20:30:07.824,40
pingAllIntermediate,full-load,100,p0g5,1522690207864,20:30:07.864,40
pingAllIntermediate,full-load,100,p0g5,1522690207904,20:30:07.904,40
pingAllIntermediate,full-load,100,p0g5,1522690207944,20:30:07.944,40
pingAllIntermediate,full-load,100,p0g5,1522690207984,20:30:07.984,40
pingAllIntermediate,full-load,100,p0g5,1522690208037,20:30:08.037,53
pingAllIntermediate,full-load,100,p0g5,1522690208090,20:30:08.090,53
pingAllIntermediate,full-load,100,p0g5,1522690208151,20:30:08.151,61
pingAllIntermediate,full-load,100,p0g5,1522690208197,20:30:08.197,46
pingAllIntermediate,full-load,100,p0g5,1522690208244,20:30:08.244,47
pingAllIntermediate,full-load,100,p0g5,1522690208304,20:30:08.304,60
pingAllIntermediate,full-load,100,p0g5,1522690208344,20:30:08.344,40
pingAllIntermediate,full-load,100,p0g5,1522690208384,20:30:08.384,40
pingAllIntermediate,full-load,100,p0g5,1522690208424,20:30:08.424,40
pingAllIntermediate,full-load,100,p0g5,1522690208528,20:30:08.528,104
pingAllIntermediate,full-load,100,p0g5,1522690208597,20:30:08.597,69
pingAllIntermediate,full-load,100,p0g5,1522690208642,20:30:08.642,45
pingAllIntermediate,full-load,100,p0g5,1522690208684,20:30:08.684,42
pingAllIntermediate,full-load,100,p0g5,1522690208739,20:30:08.739,55
pingAllIntermediate,full-load,100,p0g5,1522690208784,20:30:08.784,45
pingAllIntermediate,full-load,100,p0g5,1522690208837,20:30:08.837,53
pingAllIntermediate,full-load,100,p0g5,1522690208885,20:30:08.885,48
pingAllIntermediate,full-load,100,p0g5,1522690208941,20:30:08.941,56
pingAllIntermediate,full-load,100,p0g5,1522690208982,20:30:08.982,41
pingAllIntermediate,full-load,100,p0g5,1522690209061,20:30:09.061,79
pingAllIntermediate,full-load,100,p0g5,1522690209104,20:30:09.104,43
pingAllIntermediate,full-load,100,p0g5,1522690209144,20:30:09.144,40
pingAllIntermediate,full-load,100,p0g5,1522690209184,20:30:09.184,40
pingAllIntermediate,full-load,100,p0g5,1522690209229,20:30:09.229,45
pingAllIntermediate,full-load,100,p0g5,1522690209277,20:30:09.277,48
pingAllIntermediate,full-load,100,p0g5,1522690209319,20:30:09.319,42
pingAllIntermediate,full-load,100,p0g5,1522690209364,20:30:09.364,45
pingAllIntermediate,full-load,100,p0g5,1522690209404,20:30:09.404,40
pingAllIntermediate,full-load,100,p0g5,1522690209464,20:30:09.464,60
pingAllIntermediate,full-load,100,p0g5,1522690209537,20:30:09.537,73
pingAllIntermediate,full-load,100,p0g5,1522690209597,20:30:09.597,60
pingAllIntermediate,full-load,100,p0g5,1522690209641,20:30:09.641,44
pingAllIntermediate,full-load,100,p0g5,1522690209684,20:30:09.684,43
pingAllIntermediate,full-load,100,p0g5,1522690209737,20:30:09.737,53
pingAllIntermediate,full-load,100,p0g5,1522690209785,20:30:09.785,48
pingAllIntermediate,full-load,100,p0g5,1522690209837,20:30:09.837,52
pingAllIntermediate,full-load,100,p0g5,1522690209884,20:30:09.884,47
pingAllIntermediate,full-load,100,p0g5,1522690209926,20:30:09.926,42
pingAllIntermediate,full-load,100,p0g5,1522690209964,20:30:09.964,38
pingAllIntermediate,full-load,100,p0g5,1522690210003,20:30:10.003,39
pingAllIntermediate,full-load,100,p0g5,1522690210053,20:30:10.053,50
