[stage27:01550] mca: base: component_find: unable to open /storage/software/openmpi-1.8.4/lib/openmpi/mca_plm_tm: libtorque.so.2: cannot open shared object file: No such file or directory (ignored)
[stage27:01550] mca: base: component_find: unable to open /storage/software/openmpi-1.8.4/lib/openmpi/mca_ras_tm: libtorque.so.2: cannot open shared object file: No such file or directory (ignored)
2018-04-02 20:30:00 [main] MPIMain.main()
INFO: Args received: [1, false]
[INFO] 20:30:01:566 config.GlobalConfig.init(): Init [MPI_CONNECTION, isSingleJVM:false]
[INFO] 20:30:02:164 config.GlobalConfig.registerRole(): Registering role: Role{roleId='p0g1', myAddress=MPIAddress{rank=0groupId=1}, isLeader=false}
[INFO] 20:30:02:501 config.GlobalConfig.registerAddress(): Address [MPIAddress{rank=0groupId=1}] registered on role [Role{roleId='p0g1', myAddress=MPIAddress{rank=0groupId=1}, isLeader=true}]
[INFO] 20:30:02:501 role.Node.<init>(): Node created: Role{roleId='p0g1', myAddress=MPIAddress{rank=0groupId=1}, isLeader=true}
[INFO] 20:30:02:504 testframework.TestFramework._doPingTests(): Starting ping-pong tests...
[INFO] 20:30:08:982 testframework.TestFramework._doPingTests(): Ping tests are done!
[INFO] 20:30:09:081 config.GlobalConfig.end(): Finalized [MPI_CONNECTION]
------------------------------ TEST GROUP: pingAllIntermediate
testGroup,phase,iterations,pid,timestamp,time,latency
pingAllIntermediate,warmup,50,p0g1,1522690203156,20:30:03.156,651
pingAllIntermediate,warmup,50,p0g1,1522690203223,20:30:03.223,65
pingAllIntermediate,warmup,50,p0g1,1522690203298,20:30:03.298,62
pingAllIntermediate,warmup,50,p0g1,1522690203397,20:30:03.397,82
pingAllIntermediate,warmup,50,p0g1,1522690203479,20:30:03.479,76
pingAllIntermediate,warmup,50,p0g1,1522690203580,20:30:03.580,99
pingAllIntermediate,warmup,50,p0g1,1522690203667,20:30:03.667,71
pingAllIntermediate,warmup,50,p0g1,1522690203763,20:30:03.763,83
pingAllIntermediate,warmup,50,p0g1,1522690203836,20:30:03.836,69
pingAllIntermediate,warmup,50,p0g1,1522690204063,20:30:04.063,220
pingAllIntermediate,warmup,50,p0g1,1522690204143,20:30:04.143,79
pingAllIntermediate,warmup,50,p0g1,1522690204217,20:30:04.217,61
pingAllIntermediate,warmup,50,p0g1,1522690204296,20:30:04.296,73
pingAllIntermediate,warmup,50,p0g1,1522690204363,20:30:04.363,65
pingAllIntermediate,warmup,50,p0g1,1522690204436,20:30:04.436,62
pingAllIntermediate,warmup,50,p0g1,1522690204496,20:30:04.496,59
pingAllIntermediate,warmup,50,p0g1,1522690204574,20:30:04.574,77
pingAllIntermediate,warmup,50,p0g1,1522690204643,20:30:04.643,69
pingAllIntermediate,warmup,50,p0g1,1522690204716,20:30:04.716,72
pingAllIntermediate,warmup,50,p0g1,1522690204783,20:30:04.783,66
pingAllIntermediate,warmup,50,p0g1,1522690204819,20:30:04.819,35
pingAllIntermediate,warmup,50,p0g1,1522690204843,20:30:04.843,24
pingAllIntermediate,warmup,50,p0g1,1522690204876,20:30:04.876,33
pingAllIntermediate,warmup,50,p0g1,1522690204898,20:30:04.898,22
pingAllIntermediate,warmup,50,p0g1,1522690204939,20:30:04.939,41
pingAllIntermediate,warmup,50,p0g1,1522690204980,20:30:04.980,41
pingAllIntermediate,warmup,50,p0g1,1522690205036,20:30:05.036,56
pingAllIntermediate,warmup,50,p0g1,1522690205077,20:30:05.077,41
pingAllIntermediate,warmup,50,p0g1,1522690205099,20:30:05.099,22
pingAllIntermediate,warmup,50,p0g1,1522690205145,20:30:05.145,46
pingAllIntermediate,warmup,50,p0g1,1522690205177,20:30:05.177,32
pingAllIntermediate,warmup,50,p0g1,1522690205202,20:30:05.202,25
pingAllIntermediate,warmup,50,p0g1,1522690205238,20:30:05.238,36
pingAllIntermediate,warmup,50,p0g1,1522690205276,20:30:05.276,38
pingAllIntermediate,warmup,50,p0g1,1522690205297,20:30:05.297,20
pingAllIntermediate,warmup,50,p0g1,1522690205319,20:30:05.319,22
pingAllIntermediate,warmup,50,p0g1,1522690205358,20:30:05.358,39
pingAllIntermediate,warmup,50,p0g1,1522690205422,20:30:05.422,64
pingAllIntermediate,warmup,50,p0g1,1522690205484,20:30:05.484,62
pingAllIntermediate,warmup,50,p0g1,1522690205520,20:30:05.520,35
pingAllIntermediate,warmup,50,p0g1,1522690205544,20:30:05.544,24
pingAllIntermediate,warmup,50,p0g1,1522690205577,20:30:05.577,33
pingAllIntermediate,warmup,50,p0g1,1522690205627,20:30:05.627,50
pingAllIntermediate,warmup,50,p0g1,1522690205657,20:30:05.657,30
pingAllIntermediate,warmup,50,p0g1,1522690205706,20:30:05.706,49
