testGroup,phase,iterations,pid,timestamp,time,latency
pingSingle,N/A,-1,/172.17.63.18_0,1522700977930,23:29:37.930,6
pingSingle,N/A,-1,/172.17.63.31_0,1522700977929,23:29:37.929,3
pingSingle,N/A,-1,/172.17.63.30_0,1522700977931,23:29:37.931,5
pingSingle,N/A,-1,/172.17.63.32_0,1522700977931,23:29:37.931,5
pingSingle,N/A,-1,/172.17.63.17_0,1522700977942,23:29:37.942,14
pingSingle,N/A,-1,/172.17.63.31_0,1522700977948,23:29:37.948,4
pingSingle,N/A,-1,/172.17.63.30_0,1522700977949,23:29:37.949,3
pingSingle,N/A,-1,/172.17.63.17_0,1522700977950,23:29:37.950,2
pingSingle,N/A,-1,/172.17.63.32_0,1522700977950,23:29:37.950,1
pingSingle,N/A,-1,/172.17.63.18_0,1522700977952,23:29:37.952,2
pingSingle,N/A,-1,/172.17.63.30_0,1522700977959,23:29:37.959,6
pingSingle,N/A,-1,/172.17.63.18_0,1522700977959,23:29:37.959,2
pingSingle,N/A,-1,/172.17.63.31_0,1522700977960,23:29:37.960,3
pingSingle,N/A,-1,/172.17.63.32_0,1522700977960,23:29:37.960,3
pingSingle,N/A,-1,/172.17.63.17_0,1522700977960,23:29:37.960,4
pingSingle,N/A,-1,/172.17.63.31_0,1522700977966,23:29:37.966,2
pingSingle,N/A,-1,/172.17.63.32_0,1522700977967,23:29:37.967,4
pingSingle,N/A,-1,/172.17.63.18_0,1522700977968,23:29:37.968,3
pingSingle,N/A,-1,/172.17.63.17_0,1522700977968,23:29:37.968,5
pingSingle,N/A,-1,/172.17.63.30_0,1522700977966,23:29:37.966,3
pingSingle,N/A,-1,/172.17.63.30_0,1522700977980,23:29:37.980,9
pingSingle,N/A,-1,/172.17.63.31_0,1522700977980,23:29:37.980,8
pingSingle,N/A,-1,/172.17.63.32_0,1522700977985,23:29:37.985,3
pingSingle,N/A,-1,/172.17.63.17_0,1522700977998,23:29:37.998,27
pingSingle,N/A,-1,/172.17.63.18_0,1522700978006,23:29:38.006,2
pingSingle,N/A,-1,/172.17.63.31_0,1522700978021,23:29:38.021,1
pingSingle,N/A,-1,/172.17.63.30_0,1522700978030,23:29:38.030,10
pingSingle,N/A,-1,/172.17.63.18_0,1522700978031,23:29:38.031,10
pingSingle,N/A,-1,/172.17.63.32_0,1522700978030,23:29:38.030,9
pingSingle,N/A,-1,/172.17.63.17_0,1522700978032,23:29:38.032,11
pingSingle,N/A,-1,/172.17.63.31_0,1522700978037,23:29:38.037,4
pingSingle,N/A,-1,/172.17.63.17_0,1522700978038,23:29:38.038,5
pingSingle,N/A,-1,/172.17.63.32_0,1522700978039,23:29:38.039,2
pingSingle,N/A,-1,/172.17.63.18_0,1522700978039,23:29:38.039,1
pingSingle,N/A,-1,/172.17.63.30_0,1522700978042,23:29:38.042,1
pingSingle,N/A,-1,/172.17.63.30_0,1522700978049,23:29:38.049,6
pingSingle,N/A,-1,/172.17.63.31_0,1522700978049,23:29:38.049,6
pingSingle,N/A,-1,/172.17.63.17_0,1522700978049,23:29:38.049,1
pingSingle,N/A,-1,/172.17.63.18_0,1522700978050,23:29:38.050,2
pingSingle,N/A,-1,/172.17.63.32_0,1522700978053,23:29:38.053,1
pingSingle,N/A,-1,/172.17.63.31_0,1522700978056,23:29:38.056,2
pingSingle,N/A,-1,/172.17.63.17_0,1522700978056,23:29:38.056,1
pingSingle,N/A,-1,/172.17.63.18_0,1522700978057,23:29:38.057,1
pingSingle,N/A,-1,/172.17.63.32_0,1522700978057,23:29:38.057,1
pingSingle,N/A,-1,/172.17.63.30_0,1522700978059,23:29:38.059,2
pingSingle,N/A,-1,/172.17.63.17_0,1522700978063,23:29:38.063,3
pingSingle,N/A,-1,/172.17.63.31_0,1522700978063,23:29:38.063,3
pingSingle,N/A,-1,/172.17.63.30_0,1522700978064,23:29:38.064,4
pingSingle,N/A,-1,/172.17.63.32_0,1522700978064,23:29:38.064,3
pingSingle,N/A,-1,/172.17.63.18_0,1522700978064,23:29:38.064,2
pingSingle,N/A,-1,/172.17.63.18_0,1522700978067,23:29:38.067,1
pingSingle,N/A,-1,/172.17.63.31_0,1522700978068,23:29:38.068,2
pingSingle,N/A,-1,/172.17.63.30_0,1522700978068,23:29:38.068,2
pingSingle,N/A,-1,/172.17.63.32_0,1522700978069,23:29:38.069,3
pingSingle,N/A,-1,/172.17.63.17_0,1522700978069,23:29:38.069,2
pingSingle,N/A,-1,/172.17.63.17_0,1522700978071,23:29:38.071,2
pingSingle,N/A,-1,/172.17.63.18_0,1522700978072,23:29:38.072,1
pingSingle,N/A,-1,/172.17.63.31_0,1522700978073,23:29:38.073,2
pingSingle,N/A,-1,/172.17.63.32_0,1522700978073,23:29:38.073,1
pingSingle,N/A,-1,/172.17.63.30_0,1522700978073,23:29:38.073,1
