testGroup,phase,iterations,pid,timestamp,time,latency
pingSingle,N/A,-1,/172.17.63.36_0,1522700977884,23:29:37.884,5
pingSingle,N/A,-1,/172.17.63.35_0,1522700977890,23:29:37.890,8
pingSingle,N/A,-1,/172.17.63.39_0,1522700977887,23:29:37.887,7
pingSingle,N/A,-1,/172.17.63.40_0,1522700977897,23:29:37.897,15
pingSingle,N/A,-1,/172.17.63.35_0,1522700977900,23:29:37.900,1
pingSingle,N/A,-1,/172.17.63.36_0,1522700977900,23:29:37.900,1
pingSingle,N/A,-1,/172.17.63.39_0,1522700977901,23:29:37.901,1
pingSingle,N/A,-1,/172.17.63.40_0,1522700977902,23:29:37.902,3
pingSingle,N/A,-1,/172.17.63.35_0,1522700977904,23:29:37.904,1
pingSingle,N/A,-1,/172.17.63.39_0,1522700977905,23:29:37.905,2
pingSingle,N/A,-1,/172.17.63.40_0,1522700977905,23:29:37.905,2
pingSingle,N/A,-1,/172.17.63.36_0,1522700977906,23:29:37.906,2
pingSingle,N/A,-1,/172.17.63.40_0,1522700977911,23:29:37.911,3
pingSingle,N/A,-1,/172.17.63.39_0,1522700977911,23:29:37.911,3
pingSingle,N/A,-1,/172.17.63.36_0,1522700977911,23:29:37.911,3
pingSingle,N/A,-1,/172.17.63.35_0,1522700977913,23:29:37.913,3
pingSingle,N/A,-1,/172.17.63.35_0,1522700977917,23:29:37.917,3
pingSingle,N/A,-1,/172.17.63.36_0,1522700977918,23:29:37.918,3
pingSingle,N/A,-1,/172.17.63.40_0,1522700977918,23:29:37.918,4
pingSingle,N/A,-1,/172.17.63.39_0,1522700977918,23:29:37.918,2
pingSingle,N/A,-1,/172.17.63.39_0,1522700977922,23:29:37.922,1
pingSingle,N/A,-1,/172.17.63.35_0,1522700977923,23:29:37.923,3
pingSingle,N/A,-1,/172.17.63.36_0,1522700977924,23:29:37.924,1
pingSingle,N/A,-1,/172.17.63.40_0,1522700977925,23:29:37.925,1
pingSingle,N/A,-1,/172.17.63.39_0,1522700977931,23:29:37.931,1
pingSingle,N/A,-1,/172.17.63.35_0,1522700977934,23:29:37.934,4
pingSingle,N/A,-1,/172.17.63.40_0,1522700977933,23:29:37.933,2
pingSingle,N/A,-1,/172.17.63.36_0,1522700977933,23:29:37.933,1
pingSingle,N/A,-1,/172.17.63.39_0,1522700977963,23:29:37.963,13
pingSingle,N/A,-1,/172.17.63.35_0,1522700977964,23:29:37.964,12
pingSingle,N/A,-1,/172.17.63.40_0,1522700977966,23:29:37.966,2
pingSingle,N/A,-1,/172.17.63.36_0,1522700977967,23:29:37.967,2
pingSingle,N/A,-1,/172.17.63.35_0,1522700977969,23:29:37.969,1
pingSingle,N/A,-1,/172.17.63.36_0,1522700977970,23:29:37.970,2
pingSingle,N/A,-1,/172.17.63.39_0,1522700977971,23:29:37.971,2
pingSingle,N/A,-1,/172.17.63.40_0,1522700977970,23:29:37.970,1
pingSingle,N/A,-1,/172.17.63.39_0,1522700977980,23:29:37.980,7
