pingSingle,N/A,-1,p0g1,1522831108706,11:38:28.706,20
pingSingle,N/A,-1,p1g1,1522831108883,11:38:28.883,43
pingSingle,N/A,-1,p0g1,1522831108905,11:38:28.905,6
pingSingle,N/A,-1,p1g1,1522831108907,11:38:28.907,12
pingSingle,N/A,-1,p0g1,1522831108936,11:38:28.936,19
pingSingle,N/A,-1,p1g1,1522831108941,11:38:28.941,11
pingSingle,N/A,-1,p0g1,1522831108965,11:38:28.965,3
pingSingle,N/A,-1,p1g1,1522831108996,11:38:28.996,28
pingSingle,N/A,-1,p0g1,1522831109009,11:38:29.009,4
pingSingle,N/A,-1,p1g1,1522831109011,11:38:29.011,3
pingSingle,N/A,-1,p0g1,1522831109026,11:38:29.026,2
pingSingle,N/A,-1,p1g1,1522831109028,11:38:29.028,7
pingSingle,N/A,-1,p0g1,1522831109137,11:38:29.137,5
pingSingle,N/A,-1,p1g1,1522831109138,11:38:29.138,5
pingSingle,N/A,-1,p0g1,1522831109158,11:38:29.158,2
pingSingle,N/A,-1,p1g1,1522831109176,11:38:29.176,11
pingSingle,N/A,-1,p0g1,1522831109186,11:38:29.186,3
pingSingle,N/A,-1,p1g1,1522831109192,11:38:29.192,5
pingSingle,N/A,-1,p0g1,1522831109200,11:38:29.200,5
pingSingle,N/A,-1,p1g1,1522831109207,11:38:29.207,3
pingSingle,N/A,-1,p0g1,1522831109213,11:38:29.213,1
pingSingle,N/A,-1,p1g1,1522831109219,11:38:29.219,3
pingSingle,N/A,-1,p0g1,1522831109223,11:38:29.223,2
pingSingle,N/A,-1,p1g1,1522831109234,11:38:29.234,4
pingSingle,N/A,-1,p0g1,1522831109245,11:38:29.245,4
pingSingle,N/A,-1,p1g1,1522831109269,11:38:29.269,26
pingSingle,N/A,-1,p1g1,1522831109312,11:38:29.312,2
pingSingle,N/A,-1,p0g1,1522831109313,11:38:29.313,1
pingSingle,N/A,-1,p0g1,1522831109318,11:38:29.318,2
pingSingle,N/A,-1,p1g1,1522831109324,11:38:29.324,2
pingSingle,N/A,-1,p0g1,1522831109328,11:38:29.328,3
pingSingle,N/A,-1,p1g1,1522831109339,11:38:29.339,7
pingSingle,N/A,-1,p0g1,1522831109352,11:38:29.352,7
pingSingle,N/A,-1,p1g1,1522831109354,11:38:29.354,2
pingSingle,N/A,-1,p0g1,1522831109362,11:38:29.362,4
pingSingle,N/A,-1,p1g1,1522831109364,11:38:29.364,2
pingSingle,N/A,-1,p0g1,1522831109389,11:38:29.389,12
pingSingle,N/A,-1,p1g1,1522831109389,11:38:29.389,11
pingSingle,N/A,-1,p0g1,1522831109391,11:38:29.391,1
pingSingle,N/A,-1,p1g1,1522831109395,11:38:29.395,3
pingSingle,N/A,-1,p0g1,1522831109398,11:38:29.398,2
