testGroup,phase,iterations,pid,timestamp,time,latency
pingSingle,N/A,-1,p0g5,1522690202601,20:30:02.601,100
pingSingle,N/A,-1,p2g5,1522690202751,20:30:02.751,96
pingSingle,N/A,-1,p4g5,1522690202759,20:30:02.759,90
pingSingle,N/A,-1,p3g5,1522690202792,20:30:02.792,107
pingSingle,N/A,-1,p1g5,1522690202853,20:30:02.853,109
pingSingle,N/A,-1,p4g5,1522690202928,20:30:02.928,28
pingSingle,N/A,-1,p0g5,1522690202937,20:30:02.937,26
pingSingle,N/A,-1,p2g5,1522690202932,20:30:02.932,20
pingSingle,N/A,-1,p3g5,1522690202959,20:30:02.959,41
pingSingle,N/A,-1,p1g5,1522690202945,20:30:02.945,29
pingSingle,N/A,-1,p4g5,1522690203036,20:30:03.036,12
pingSingle,N/A,-1,p2g5,1522690203052,20:30:03.052,31
pingSingle,N/A,-1,p1g5,1522690203072,20:30:03.072,29
pingSingle,N/A,-1,p0g5,1522690203077,20:30:03.077,45
pingSingle,N/A,-1,p3g5,1522690203091,20:30:03.091,47
pingSingle,N/A,-1,p2g5,1522690203363,20:30:03.363,209
pingSingle,N/A,-1,p4g5,1522690203377,20:30:03.377,235
pingSingle,N/A,-1,p0g5,1522690203406,20:30:03.406,43
pingSingle,N/A,-1,p1g5,1522690203411,20:30:03.411,31
pingSingle,N/A,-1,p3g5,1522690203426,20:30:03.426,42
pingSingle,N/A,-1,p4g5,1522690203491,20:30:03.491,16
pingSingle,N/A,-1,p0g5,1522690203502,20:30:03.502,14
pingSingle,N/A,-1,p2g5,1522690203505,20:30:03.505,11
pingSingle,N/A,-1,p3g5,1522690203513,20:30:03.513,14
pingSingle,N/A,-1,p1g5,1522690203526,20:30:03.526,30
pingSingle,N/A,-1,p4g5,1522690203597,20:30:03.597,22
pingSingle,N/A,-1,p0g5,1522690203610,20:30:03.610,22
pingSingle,N/A,-1,p1g5,1522690203612,20:30:03.612,16
pingSingle,N/A,-1,p3g5,1522690203620,20:30:03.620,21
pingSingle,N/A,-1,p2g5,1522690203639,20:30:03.639,42
pingSingle,N/A,-1,p1g5,1522690203705,20:30:03.705,8
pingSingle,N/A,-1,p3g5,1522690203703,20:30:03.703,3
pingSingle,N/A,-1,p0g5,1522690203698,20:30:03.698,9
pingSingle,N/A,-1,p4g5,1522690203695,20:30:03.695,19
pingSingle,N/A,-1,p2g5,1522690203705,20:30:03.705,23
pingSingle,N/A,-1,p0g5,1522690203760,20:30:03.760,18
pingSingle,N/A,-1,p4g5,1522690203771,20:30:03.771,11
pingSingle,N/A,-1,p2g5,1522690203784,20:30:03.784,14
pingSingle,N/A,-1,p1g5,1522690203785,20:30:03.785,17
pingSingle,N/A,-1,p3g5,1522690203789,20:30:03.789,5
pingSingle,N/A,-1,p4g5,1522690203830,20:30:03.830,5
pingSingle,N/A,-1,p0g5,1522690203831,20:30:03.831,12
pingSingle,N/A,-1,p2g5,1522690203846,20:30:03.846,9
pingSingle,N/A,-1,p1g5,1522690203857,20:30:03.857,16
pingSingle,N/A,-1,p3g5,1522690203860,20:30:03.860,16
pingSingle,N/A,-1,p0g5,1522690203910,20:30:03.910,11
pingSingle,N/A,-1,p2g5,1522690203932,20:30:03.932,31
pingSingle,N/A,-1,p4g5,1522690203932,20:30:03.932,31
pingSingle,N/A,-1,p1g5,1522690203940,20:30:03.940,22
pingSingle,N/A,-1,p3g5,1522690203942,20:30:03.942,19
