pingSingle,N/A,-1,/172.17.63.124_0,1522777148602,20:39:08.602,6
pingSingle,N/A,-1,/172.17.63.126_0,1522777148604,20:39:08.604,8
pingSingle,N/A,-1,/172.17.63.126_0,1522777148612,20:39:08.612,4
pingSingle,N/A,-1,/172.17.63.124_0,1522777148613,20:39:08.613,3
pingSingle,N/A,-1,/172.17.63.126_0,1522777148626,20:39:08.626,10
pingSingle,N/A,-1,/172.17.63.124_0,1522777148627,20:39:08.627,10
pingSingle,N/A,-1,/172.17.63.126_0,1522777148632,20:39:08.632,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148633,20:39:08.633,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148637,20:39:08.637,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148637,20:39:08.637,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148640,20:39:08.640,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148641,20:39:08.641,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148645,20:39:08.645,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148646,20:39:08.646,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148648,20:39:08.648,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148650,20:39:08.650,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148653,20:39:08.653,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148654,20:39:08.654,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148658,20:39:08.658,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148666,20:39:08.666,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148668,20:39:08.668,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148670,20:39:08.670,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148676,20:39:08.676,4
pingSingle,N/A,-1,/172.17.63.124_0,1522777148678,20:39:08.678,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148681,20:39:08.681,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148683,20:39:08.683,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148686,20:39:08.686,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148687,20:39:08.687,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148689,20:39:08.689,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148698,20:39:08.698,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148701,20:39:08.701,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148701,20:39:08.701,0
pingSingle,N/A,-1,/172.17.63.124_0,1522777148703,20:39:08.703,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148704,20:39:08.704,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148706,20:39:08.706,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148707,20:39:08.707,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148710,20:39:08.710,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148710,20:39:08.710,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148712,20:39:08.712,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148712,20:39:08.712,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148714,20:39:08.714,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148714,20:39:08.714,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148716,20:39:08.716,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148717,20:39:08.717,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148719,20:39:08.719,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148719,20:39:08.719,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148722,20:39:08.722,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148723,20:39:08.723,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148725,20:39:08.725,0
pingSingle,N/A,-1,/172.17.63.126_0,1522777148726,20:39:08.726,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148728,20:39:08.728,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148728,20:39:08.728,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148730,20:39:08.730,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148730,20:39:08.730,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148732,20:39:08.732,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148734,20:39:08.734,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148737,20:39:08.737,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148737,20:39:08.737,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148739,20:39:08.739,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148740,20:39:08.740,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148741,20:39:08.741,0
pingSingle,N/A,-1,/172.17.63.126_0,1522777148742,20:39:08.742,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148744,20:39:08.744,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148744,20:39:08.744,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148746,20:39:08.746,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148747,20:39:08.747,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148749,20:39:08.749,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148749,20:39:08.749,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148752,20:39:08.752,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148752,20:39:08.752,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148754,20:39:08.754,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148755,20:39:08.755,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148757,20:39:08.757,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148757,20:39:08.757,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148759,20:39:08.759,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148760,20:39:08.760,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148761,20:39:08.761,0
pingSingle,N/A,-1,/172.17.63.126_0,1522777148763,20:39:08.763,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148767,20:39:08.767,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148770,20:39:08.770,3
pingSingle,N/A,-1,/172.17.63.124_0,1522777148773,20:39:08.773,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148773,20:39:08.773,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148775,20:39:08.775,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148776,20:39:08.776,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148778,20:39:08.778,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148778,20:39:08.778,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148780,20:39:08.780,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148780,20:39:08.780,0
pingSingle,N/A,-1,/172.17.63.124_0,1522777148783,20:39:08.783,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148783,20:39:08.783,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148785,20:39:08.785,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148786,20:39:08.786,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148788,20:39:08.788,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148790,20:39:08.790,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148792,20:39:08.792,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148793,20:39:08.793,0
pingSingle,N/A,-1,/172.17.63.124_0,1522777148795,20:39:08.795,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148796,20:39:08.796,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148797,20:39:08.797,0
pingSingle,N/A,-1,/172.17.63.126_0,1522777148798,20:39:08.798,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148801,20:39:08.801,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148801,20:39:08.801,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148803,20:39:08.803,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148803,20:39:08.803,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148806,20:39:08.806,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148806,20:39:08.806,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148809,20:39:08.809,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148809,20:39:08.809,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148812,20:39:08.812,0
pingSingle,N/A,-1,/172.17.63.124_0,1522777148813,20:39:08.813,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148815,20:39:08.815,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148816,20:39:08.816,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148817,20:39:08.817,0
pingSingle,N/A,-1,/172.17.63.126_0,1522777148817,20:39:08.817,0
pingSingle,N/A,-1,/172.17.63.124_0,1522777148819,20:39:08.819,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148819,20:39:08.819,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148822,20:39:08.822,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148825,20:39:08.825,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148827,20:39:08.827,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148828,20:39:08.828,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148830,20:39:08.830,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148830,20:39:08.830,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148832,20:39:08.832,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148833,20:39:08.833,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148834,20:39:08.834,0
pingSingle,N/A,-1,/172.17.63.124_0,1522777148835,20:39:08.835,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148837,20:39:08.837,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148837,20:39:08.837,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148839,20:39:08.839,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148839,20:39:08.839,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148842,20:39:08.842,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148842,20:39:08.842,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148844,20:39:08.844,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148845,20:39:08.845,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148847,20:39:08.847,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148850,20:39:08.850,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148852,20:39:08.852,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148852,20:39:08.852,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148854,20:39:08.854,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148854,20:39:08.854,0
pingSingle,N/A,-1,/172.17.63.124_0,1522777148857,20:39:08.857,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148858,20:39:08.858,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148860,20:39:08.860,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148860,20:39:08.860,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148862,20:39:08.862,0
pingSingle,N/A,-1,/172.17.63.126_0,1522777148875,20:39:08.875,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148877,20:39:08.877,0
pingSingle,N/A,-1,/172.17.63.126_0,1522777148878,20:39:08.878,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148880,20:39:08.880,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148880,20:39:08.880,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148882,20:39:08.882,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148883,20:39:08.883,2
pingSingle,N/A,-1,/172.17.63.126_0,1522777148885,20:39:08.885,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148885,20:39:08.885,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148887,20:39:08.887,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148888,20:39:08.888,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148893,20:39:08.893,4
pingSingle,N/A,-1,/172.17.63.126_0,1522777148893,20:39:08.893,4
pingSingle,N/A,-1,/172.17.63.124_0,1522777148895,20:39:08.895,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148899,20:39:08.899,5
pingSingle,N/A,-1,/172.17.63.126_0,1522777148903,20:39:08.903,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148904,20:39:08.904,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148907,20:39:08.907,2
pingSingle,N/A,-1,/172.17.63.124_0,1522777148908,20:39:08.908,1
pingSingle,N/A,-1,/172.17.63.124_0,1522777148909,20:39:08.909,1
pingSingle,N/A,-1,/172.17.63.126_0,1522777148909,20:39:08.909,0
pingSingle,N/A,-1,/172.17.63.124_0,1522777148912,20:39:08.912,1
