testGroup,phase,iterations,pid,timestamp,time,latency
pingAllIntermediate,full-load,100,p0g1,1522780997872,21:43:17.872,4
pingAllIntermediate,full-load,100,p0g1,1522780997875,21:43:17.875,3
pingAllIntermediate,full-load,100,p0g1,1522780997876,21:43:17.876,1
pingAllIntermediate,full-load,100,p0g1,1522780997879,21:43:17.879,3
pingAllIntermediate,full-load,100,p0g1,1522780997882,21:43:17.882,3
pingAllIntermediate,full-load,100,p0g1,1522780997884,21:43:17.884,2
pingAllIntermediate,full-load,100,p0g1,1522780997886,21:43:17.886,2
pingAllIntermediate,full-load,100,p0g1,1522780997889,21:43:17.889,3
pingAllIntermediate,full-load,100,p0g1,1522780997892,21:43:17.892,3
pingAllIntermediate,full-load,100,p0g1,1522780997894,21:43:17.894,2
pingAllIntermediate,full-load,100,p0g1,1522780997896,21:43:17.896,2
pingAllIntermediate,full-load,100,p0g1,1522780997898,21:43:17.898,2
pingAllIntermediate,full-load,100,p0g1,1522780997899,21:43:17.899,1
pingAllIntermediate,full-load,100,p0g1,1522780997907,21:43:17.907,8
pingAllIntermediate,full-load,100,p0g1,1522780997926,21:43:17.926,19
pingAllIntermediate,full-load,100,p0g1,1522780997929,21:43:17.929,3
pingAllIntermediate,full-load,100,p0g1,1522780997930,21:43:17.930,1
pingAllIntermediate,full-load,100,p0g1,1522780997934,21:43:17.934,4
pingAllIntermediate,full-load,100,p0g1,1522780997937,21:43:17.937,3
pingAllIntermediate,full-load,100,p0g1,1522780997939,21:43:17.939,2
pingAllIntermediate,full-load,100,p0g1,1522780997944,21:43:17.944,5
pingAllIntermediate,full-load,100,p0g1,1522780997946,21:43:17.946,2
pingAllIntermediate,full-load,100,p0g1,1522780997949,21:43:17.949,3
pingAllIntermediate,full-load,100,p0g1,1522780997951,21:43:17.951,2
pingAllIntermediate,full-load,100,p0g1,1522780997953,21:43:17.953,2
pingAllIntermediate,full-load,100,p0g1,1522780997962,21:43:17.962,9
pingAllIntermediate,full-load,100,p0g1,1522780997967,21:43:17.967,5
pingAllIntermediate,full-load,100,p0g1,1522780997968,21:43:17.968,1
pingAllIntermediate,full-load,100,p0g1,1522780997970,21:43:17.970,2
pingAllIntermediate,full-load,100,p0g1,1522780997972,21:43:17.972,2
pingAllIntermediate,full-load,100,p0g1,1522780997976,21:43:17.976,4
pingAllIntermediate,full-load,100,p0g1,1522780997977,21:43:17.977,1
pingAllIntermediate,full-load,100,p0g1,1522780997979,21:43:17.979,2
pingAllIntermediate,full-load,100,p0g1,1522780997982,21:43:17.982,3
pingAllIntermediate,full-load,100,p0g1,1522780997987,21:43:17.987,5
pingAllIntermediate,full-load,100,p0g1,1522780997992,21:43:17.992,5
pingAllIntermediate,full-load,100,p0g1,1522780997995,21:43:17.995,3
pingAllIntermediate,full-load,100,p0g1,1522780997997,21:43:17.997,2
pingAllIntermediate,full-load,100,p0g1,1522780997999,21:43:17.999,2
pingAllIntermediate,full-load,100,p0g1,1522780998019,21:43:18.019,20
pingAllIntermediate,full-load,100,p0g1,1522780998020,21:43:18.020,1
pingAllIntermediate,full-load,100,p0g1,1522780998027,21:43:18.027,7
pingAllIntermediate,full-load,100,p0g1,1522780998042,21:43:18.042,15
pingAllIntermediate,full-load,100,p0g1,1522780998044,21:43:18.044,2
pingAllIntermediate,full-load,100,p0g1,1522780998045,21:43:18.045,1
pingAllIntermediate,full-load,100,p0g1,1522780998047,21:43:18.047,2
pingAllIntermediate,full-load,100,p0g1,1522780998048,21:43:18.048,1
pingAllIntermediate,full-load,100,p0g1,1522780998051,21:43:18.051,3
pingAllIntermediate,full-load,100,p0g1,1522780998052,21:43:18.052,1
pingAllIntermediate,full-load,100,p0g1,1522780998053,21:43:18.053,1
pingAllIntermediate,full-load,100,p0g1,1522780998055,21:43:18.055,2
pingAllIntermediate,full-load,100,p0g1,1522780998056,21:43:18.056,1
pingAllIntermediate,full-load,100,p0g1,1522780998058,21:43:18.058,2
pingAllIntermediate,full-load,100,p0g1,1522780998062,21:43:18.062,4
pingAllIntermediate,full-load,100,p0g1,1522780998063,21:43:18.063,1
pingAllIntermediate,full-load,100,p0g1,1522780998064,21:43:18.064,1
pingAllIntermediate,full-load,100,p0g1,1522780998066,21:43:18.066,1
pingAllIntermediate,full-load,100,p0g1,1522780998067,21:43:18.067,1
pingAllIntermediate,full-load,100,p0g1,1522780998068,21:43:18.068,1
pingAllIntermediate,full-load,100,p0g1,1522780998070,21:43:18.070,2
pingAllIntermediate,full-load,100,p0g1,1522780998072,21:43:18.072,2
pingAllIntermediate,full-load,100,p0g1,1522780998073,21:43:18.073,1
pingAllIntermediate,full-load,100,p0g1,1522780998075,21:43:18.075,2
pingAllIntermediate,full-load,100,p0g1,1522780998076,21:43:18.076,1
pingAllIntermediate,full-load,100,p0g1,1522780998081,21:43:18.081,5
pingAllIntermediate,full-load,100,p0g1,1522780998083,21:43:18.083,2
pingAllIntermediate,full-load,100,p0g1,1522780998084,21:43:18.084,1
pingAllIntermediate,full-load,100,p0g1,1522780998098,21:43:18.098,14
pingAllIntermediate,full-load,100,p0g1,1522780998099,21:43:18.099,1
pingAllIntermediate,full-load,100,p0g1,1522780998100,21:43:18.100,1
pingAllIntermediate,full-load,100,p0g1,1522780998101,21:43:18.101,1
pingAllIntermediate,full-load,100,p0g1,1522780998102,21:43:18.102,1
pingAllIntermediate,full-load,100,p0g1,1522780998104,21:43:18.104,2
pingAllIntermediate,full-load,100,p0g1,1522780998106,21:43:18.106,2
pingAllIntermediate,full-load,100,p0g1,1522780998108,21:43:18.108,2
pingAllIntermediate,full-load,100,p0g1,1522780998109,21:43:18.109,1
pingAllIntermediate,full-load,100,p0g1,1522780998110,21:43:18.110,1
pingAllIntermediate,full-load,100,p0g1,1522780998117,21:43:18.117,7
pingAllIntermediate,full-load,100,p0g1,1522780998130,21:43:18.130,9
pingAllIntermediate,full-load,100,p0g1,1522780998132,21:43:18.132,2
pingAllIntermediate,full-load,100,p0g1,1522780998134,21:43:18.134,2
pingAllIntermediate,full-load,100,p0g1,1522780998135,21:43:18.135,1
pingAllIntermediate,full-load,100,p0g1,1522780998136,21:43:18.136,1
pingAllIntermediate,full-load,100,p0g1,1522780998137,21:43:18.137,1
pingAllIntermediate,full-load,100,p0g1,1522780998138,21:43:18.138,1
pingAllIntermediate,full-load,100,p0g1,1522780998140,21:43:18.140,2
pingAllIntermediate,full-load,100,p0g1,1522780998144,21:43:18.144,3
pingAllIntermediate,full-load,100,p0g1,1522780998146,21:43:18.146,1
pingAllIntermediate,full-load,100,p0g1,1522780998147,21:43:18.147,1
pingAllIntermediate,full-load,100,p0g1,1522780998149,21:43:18.149,2
pingAllIntermediate,full-load,100,p0g1,1522780998150,21:43:18.150,1
pingAllIntermediate,full-load,100,p0g1,1522780998151,21:43:18.151,1
pingAllIntermediate,full-load,100,p0g1,1522780998152,21:43:18.152,1
pingAllIntermediate,full-load,100,p0g1,1522780998153,21:43:18.153,1
pingAllIntermediate,full-load,100,p0g1,1522780998155,21:43:18.155,2
pingAllIntermediate,full-load,100,p0g1,1522780998157,21:43:18.157,2
pingAllIntermediate,full-load,100,p0g1,1522780998158,21:43:18.158,1
pingAllIntermediate,full-load,100,p0g1,1522780998159,21:43:18.159,1
pingAllIntermediate,full-load,100,p0g1,1522780998160,21:43:18.160,1
pingAllIntermediate,full-load,100,p0g1,1522780998162,21:43:18.162,2
