pingAllIntermediate,full-load,100,p0g1,1522822098963,09:08:18.963,2
pingAllIntermediate,full-load,100,p0g1,1522822098964,09:08:18.964,1
pingAllIntermediate,full-load,100,p0g1,1522822098966,09:08:18.966,2
pingAllIntermediate,full-load,100,p0g1,1522822098969,09:08:18.969,3
pingAllIntermediate,full-load,100,p0g1,1522822098970,09:08:18.970,1
pingAllIntermediate,full-load,100,p0g1,1522822098971,09:08:18.971,1
pingAllIntermediate,full-load,100,p0g1,1522822098973,09:08:18.973,2
pingAllIntermediate,full-load,100,p0g1,1522822098974,09:08:18.974,1
pingAllIntermediate,full-load,100,p0g1,1522822098976,09:08:18.976,2
pingAllIntermediate,full-load,100,p0g1,1522822098977,09:08:18.977,1
pingAllIntermediate,full-load,100,p0g1,1522822098979,09:08:18.979,2
pingAllIntermediate,full-load,100,p0g1,1522822098980,09:08:18.980,1
pingAllIntermediate,full-load,100,p0g1,1522822098982,09:08:18.982,2
pingAllIntermediate,full-load,100,p0g1,1522822098983,09:08:18.983,1
pingAllIntermediate,full-load,100,p0g1,1522822098985,09:08:18.985,2
pingAllIntermediate,full-load,100,p0g1,1522822098987,09:08:18.987,2
pingAllIntermediate,full-load,100,p0g1,1522822098988,09:08:18.988,1
pingAllIntermediate,full-load,100,p0g1,1522822098990,09:08:18.990,2
pingAllIntermediate,full-load,100,p0g1,1522822098991,09:08:18.991,1
pingAllIntermediate,full-load,100,p0g1,1522822098992,09:08:18.992,1
pingAllIntermediate,full-load,100,p0g1,1522822098994,09:08:18.994,2
pingAllIntermediate,full-load,100,p0g1,1522822098996,09:08:18.996,2
pingAllIntermediate,full-load,100,p0g1,1522822098997,09:08:18.997,1
pingAllIntermediate,full-load,100,p0g1,1522822098999,09:08:18.999,2
pingAllIntermediate,full-load,100,p0g1,1522822099000,09:08:19.000,1
pingAllIntermediate,full-load,100,p0g1,1522822099003,09:08:19.003,3
pingAllIntermediate,full-load,100,p0g1,1522822099005,09:08:19.005,2
pingAllIntermediate,full-load,100,p0g1,1522822099008,09:08:19.008,3
pingAllIntermediate,full-load,100,p0g1,1522822099009,09:08:19.009,1
pingAllIntermediate,full-load,100,p0g1,1522822099011,09:08:19.011,2
pingAllIntermediate,full-load,100,p0g1,1522822099012,09:08:19.012,1
pingAllIntermediate,full-load,100,p0g1,1522822099013,09:08:19.013,1
pingAllIntermediate,full-load,100,p0g1,1522822099019,09:08:19.019,6
pingAllIntermediate,full-load,100,p0g1,1522822099021,09:08:19.021,2
pingAllIntermediate,full-load,100,p0g1,1522822099022,09:08:19.022,1
pingAllIntermediate,full-load,100,p0g1,1522822099023,09:08:19.023,1
pingAllIntermediate,full-load,100,p0g1,1522822099025,09:08:19.025,2
pingAllIntermediate,full-load,100,p0g1,1522822099026,09:08:19.026,1
pingAllIntermediate,full-load,100,p0g1,1522822099028,09:08:19.028,2
pingAllIntermediate,full-load,100,p0g1,1522822099030,09:08:19.030,2
pingAllIntermediate,full-load,100,p0g1,1522822099033,09:08:19.033,3
pingAllIntermediate,full-load,100,p0g1,1522822099034,09:08:19.034,1
pingAllIntermediate,full-load,100,p0g1,1522822099035,09:08:19.035,1
pingAllIntermediate,full-load,100,p0g1,1522822099039,09:08:19.039,4
pingAllIntermediate,full-load,100,p0g1,1522822099045,09:08:19.045,6
pingAllIntermediate,full-load,100,p0g1,1522822099046,09:08:19.046,1
pingAllIntermediate,full-load,100,p0g1,1522822099049,09:08:19.049,3
pingAllIntermediate,full-load,100,p0g1,1522822099050,09:08:19.050,1
pingAllIntermediate,full-load,100,p0g1,1522822099051,09:08:19.051,1
pingAllIntermediate,full-load,100,p0g1,1522822099052,09:08:19.052,1
pingAllIntermediate,full-load,100,p0g1,1522822099054,09:08:19.054,2
pingAllIntermediate,full-load,100,p0g1,1522822099056,09:08:19.056,2
pingAllIntermediate,full-load,100,p0g1,1522822099057,09:08:19.057,1
pingAllIntermediate,full-load,100,p0g1,1522822099058,09:08:19.058,1
pingAllIntermediate,full-load,100,p0g1,1522822099060,09:08:19.060,2
