testGroup,phase,iterations,pid,timestamp,time,latency
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700977967,23:29:37.967,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700977980,23:29:37.980,13
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700977982,23:29:37.982,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700977987,23:29:37.987,5
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700977990,23:29:37.990,3
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700977992,23:29:37.992,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978009,23:29:38.009,17
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978021,23:29:38.021,12
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978025,23:29:38.025,4
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978036,23:29:38.036,11
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978039,23:29:38.039,3
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978046,23:29:38.046,7
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978051,23:29:38.051,5
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978053,23:29:38.053,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978056,23:29:38.056,3
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978059,23:29:38.059,3
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978069,23:29:38.069,10
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978072,23:29:38.072,3
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978074,23:29:38.074,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978078,23:29:38.078,4
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978081,23:29:38.081,3
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978084,23:29:38.084,3
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978091,23:29:38.091,7
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978103,23:29:38.103,12
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978106,23:29:38.106,3
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978109,23:29:38.109,3
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978113,23:29:38.113,4
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978116,23:29:38.116,3
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978120,23:29:38.120,4
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978125,23:29:38.125,5
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978139,23:29:38.139,14
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978145,23:29:38.145,6
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978153,23:29:38.153,8
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978160,23:29:38.160,7
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978163,23:29:38.163,3
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978169,23:29:38.169,6
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978179,23:29:38.179,10
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978181,23:29:38.181,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978189,23:29:38.189,8
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978191,23:29:38.191,1
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978193,23:29:38.193,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978204,23:29:38.204,11
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978206,23:29:38.206,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978208,23:29:38.208,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978210,23:29:38.210,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978211,23:29:38.211,1
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978213,23:29:38.213,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978215,23:29:38.215,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978216,23:29:38.216,1
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978223,23:29:38.223,7
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978225,23:29:38.225,2
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978226,23:29:38.226,1
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978231,23:29:38.231,5
pingAllIntermediate,full-load,100,/172.17.63.91_0,1522700978233,23:29:38.233,2
