testGroup,phase,iterations,pid,timestamp,time,latency
pingAllIntermediate,full-load,100,p0g4,1522690205885,20:30:05.885,16
pingAllIntermediate,full-load,100,p0g4,1522690205928,20:30:05.928,43
pingAllIntermediate,full-load,100,p0g4,1522690205945,20:30:05.945,17
pingAllIntermediate,full-load,100,p0g4,1522690205968,20:30:05.968,23
pingAllIntermediate,full-load,100,p0g4,1522690205995,20:30:05.995,27
pingAllIntermediate,full-load,100,p0g4,1522690206012,20:30:06.012,17
pingAllIntermediate,full-load,100,p0g4,1522690206085,20:30:06.085,73
pingAllIntermediate,full-load,100,p0g4,1522690206109,20:30:06.109,24
pingAllIntermediate,full-load,100,p0g4,1522690206125,20:30:06.125,16
pingAllIntermediate,full-load,100,p0g4,1522690206146,20:30:06.146,21
pingAllIntermediate,full-load,100,p0g4,1522690206165,20:30:06.165,19
pingAllIntermediate,full-load,100,p0g4,1522690206185,20:30:06.185,20
pingAllIntermediate,full-load,100,p0g4,1522690206209,20:30:06.209,24
pingAllIntermediate,full-load,100,p0g4,1522690206228,20:30:06.228,19
pingAllIntermediate,full-load,100,p0g4,1522690206245,20:30:06.245,17
pingAllIntermediate,full-load,100,p0g4,1522690206265,20:30:06.265,20
pingAllIntermediate,full-load,100,p0g4,1522690206286,20:30:06.286,21
pingAllIntermediate,full-load,100,p0g4,1522690206299,20:30:06.299,13
pingAllIntermediate,full-load,100,p0g4,1522690206318,20:30:06.318,19
pingAllIntermediate,full-load,100,p0g4,1522690206338,20:30:06.338,20
pingAllIntermediate,full-load,100,p0g4,1522690206358,20:30:06.358,20
pingAllIntermediate,full-load,100,p0g4,1522690206385,20:30:06.385,27
pingAllIntermediate,full-load,100,p0g4,1522690206425,20:30:06.425,40
pingAllIntermediate,full-load,100,p0g4,1522690206445,20:30:06.445,20
pingAllIntermediate,full-load,100,p0g4,1522690206481,20:30:06.481,36
pingAllIntermediate,full-load,100,p0g4,1522690206498,20:30:06.498,17
pingAllIntermediate,full-load,100,p0g4,1522690206526,20:30:06.526,28
pingAllIntermediate,full-load,100,p0g4,1522690206573,20:30:06.573,47
pingAllIntermediate,full-load,100,p0g4,1522690206602,20:30:06.602,29
pingAllIntermediate,full-load,100,p0g4,1522690206618,20:30:06.618,16
pingAllIntermediate,full-load,100,p0g4,1522690206638,20:30:06.638,20
pingAllIntermediate,full-load,100,p0g4,1522690206658,20:30:06.658,20
pingAllIntermediate,full-load,100,p0g4,1522690206682,20:30:06.682,24
pingAllIntermediate,full-load,100,p0g4,1522690206700,20:30:06.700,18
pingAllIntermediate,full-load,100,p0g4,1522690206718,20:30:06.718,18
pingAllIntermediate,full-load,100,p0g4,1522690206748,20:30:06.748,30
pingAllIntermediate,full-load,100,p0g4,1522690206765,20:30:06.765,17
pingAllIntermediate,full-load,100,p0g4,1522690206785,20:30:06.785,20
pingAllIntermediate,full-load,100,p0g4,1522690206802,20:30:06.802,17
pingAllIntermediate,full-load,100,p0g4,1522690206828,20:30:06.828,26
pingAllIntermediate,full-load,100,p0g4,1522690206845,20:30:06.845,17
pingAllIntermediate,full-load,100,p0g4,1522690206871,20:30:06.871,26
pingAllIntermediate,full-load,100,p0g4,1522690206898,20:30:06.898,27
pingAllIntermediate,full-load,100,p0g4,1522690206917,20:30:06.917,19
pingAllIntermediate,full-load,100,p0g4,1522690206938,20:30:06.938,21
pingAllIntermediate,full-load,100,p0g4,1522690206964,20:30:06.964,26
pingAllIntermediate,full-load,100,p0g4,1522690206985,20:30:06.985,21
pingAllIntermediate,full-load,100,p0g4,1522690207003,20:30:07.003,18
pingAllIntermediate,full-load,100,p0g4,1522690207038,20:30:07.038,35
pingAllIntermediate,full-load,100,p0g4,1522690207058,20:30:07.058,19
pingAllIntermediate,full-load,100,p0g4,1522690207102,20:30:07.102,44
pingAllIntermediate,full-load,100,p0g4,1522690207125,20:30:07.125,23
pingAllIntermediate,full-load,100,p0g4,1522690207147,20:30:07.147,22
pingAllIntermediate,full-load,100,p0g4,1522690207165,20:30:07.165,18
pingAllIntermediate,full-load,100,p0g4,1522690207185,20:30:07.185,20
pingAllIntermediate,full-load,100,p0g4,1522690207208,20:30:07.208,23
pingAllIntermediate,full-load,100,p0g4,1522690207225,20:30:07.225,17
pingAllIntermediate,full-load,100,p0g4,1522690207245,20:30:07.245,20
pingAllIntermediate,full-load,100,p0g4,1522690207265,20:30:07.265,20
pingAllIntermediate,full-load,100,p0g4,1522690207285,20:30:07.285,20
pingAllIntermediate,full-load,100,p0g4,1522690207303,20:30:07.303,18
pingAllIntermediate,full-load,100,p0g4,1522690207319,20:30:07.319,16
pingAllIntermediate,full-load,100,p0g4,1522690207339,20:30:07.339,20
pingAllIntermediate,full-load,100,p0g4,1522690207359,20:30:07.359,20
pingAllIntermediate,full-load,100,p0g4,1522690207372,20:30:07.372,13
pingAllIntermediate,full-load,100,p0g4,1522690207386,20:30:07.386,14
pingAllIntermediate,full-load,100,p0g4,1522690207421,20:30:07.421,35
pingAllIntermediate,full-load,100,p0g4,1522690207451,20:30:07.451,30
pingAllIntermediate,full-load,100,p0g4,1522690207479,20:30:07.479,28
pingAllIntermediate,full-load,100,p0g4,1522690207502,20:30:07.502,23
pingAllIntermediate,full-load,100,p0g4,1522690207521,20:30:07.521,19
pingAllIntermediate,full-load,100,p0g4,1522690207553,20:30:07.553,32
pingAllIntermediate,full-load,100,p0g4,1522690207582,20:30:07.582,29
pingAllIntermediate,full-load,100,p0g4,1522690207615,20:30:07.615,33
pingAllIntermediate,full-load,100,p0g4,1522690207643,20:30:07.643,28
pingAllIntermediate,full-load,100,p0g4,1522690207666,20:30:07.666,22
pingAllIntermediate,full-load,100,p0g4,1522690207690,20:30:07.690,24
pingAllIntermediate,full-load,100,p0g4,1522690207731,20:30:07.731,41
pingAllIntermediate,full-load,100,p0g4,1522690207755,20:30:07.755,24
pingAllIntermediate,full-load,100,p0g4,1522690207781,20:30:07.781,26
pingAllIntermediate,full-load,100,p0g4,1522690207803,20:30:07.803,22
pingAllIntermediate,full-load,100,p0g4,1522690207821,20:30:07.821,17
pingAllIntermediate,full-load,100,p0g4,1522690207852,20:30:07.852,31
pingAllIntermediate,full-load,100,p0g4,1522690207879,20:30:07.879,27
pingAllIntermediate,full-load,100,p0g4,1522690207912,20:30:07.912,33
pingAllIntermediate,full-load,100,p0g4,1522690207935,20:30:07.935,23
pingAllIntermediate,full-load,100,p0g4,1522690207958,20:30:07.958,23
pingAllIntermediate,full-load,100,p0g4,1522690207980,20:30:07.980,22
pingAllIntermediate,full-load,100,p0g4,1522690207999,20:30:07.999,19
pingAllIntermediate,full-load,100,p0g4,1522690208045,20:30:08.045,46
pingAllIntermediate,full-load,100,p0g4,1522690208112,20:30:08.112,67
pingAllIntermediate,full-load,100,p0g4,1522690208126,20:30:08.126,14
pingAllIntermediate,full-load,100,p0g4,1522690208145,20:30:08.145,19
pingAllIntermediate,full-load,100,p0g4,1522690208167,20:30:08.167,22
pingAllIntermediate,full-load,100,p0g4,1522690208185,20:30:08.185,18
pingAllIntermediate,full-load,100,p0g4,1522690208204,20:30:08.204,19
pingAllIntermediate,full-load,100,p0g4,1522690208219,20:30:08.219,15
pingAllIntermediate,full-load,100,p0g4,1522690208247,20:30:08.247,28
pingAllIntermediate,full-load,100,p0g4,1522690208267,20:30:08.267,20
pingAllIntermediate,full-load,100,p0g4,1522690208285,20:30:08.285,18
