testGroup,phase,iterations,pid,timestamp,time,latency
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148767,20:39:08.767,2
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148770,20:39:08.770,3
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148772,20:39:08.772,2
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148775,20:39:08.775,3
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148777,20:39:08.777,2
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148779,20:39:08.779,2
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148782,20:39:08.782,3
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148786,20:39:08.786,4
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148787,20:39:08.787,1
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148789,20:39:08.789,2
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148792,20:39:08.792,3
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148795,20:39:08.795,3
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148798,20:39:08.798,3
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148801,20:39:08.801,3
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148813,20:39:08.813,12
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148817,20:39:08.817,4
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148819,20:39:08.819,2
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148821,20:39:08.821,2
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148825,20:39:08.825,4
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148826,20:39:08.826,1
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148831,20:39:08.831,5
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148833,20:39:08.833,2
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148836,20:39:08.836,3
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148838,20:39:08.838,2
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148840,20:39:08.840,2
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148842,20:39:08.842,2
pingAllIntermediate,full-load,100,/172.17.63.18_0,1522777148844,20:39:08.844,2
